County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage,James Jerome Bell (WI)*,Michael Bickelmeyer (WI)*,Darrell L. Castle (WI)*,Hillary Clinton (D),Richard Duncan,Cherunda Fox (WI)*,Ben Hartnell (WI)*,Tom Hoefling (WI)*,Bruce E. Jaynes (WI)*,Gary Johnson,Chris Keniston (WI)*,Barry Kirschner (WI)*,Laurence Kotlikoff (WI)*,Joseph Maldonado (WI)*,Michael Andrew Maturen (WI)*,Evan McMullin (WI)*,Monica Moorehead (WI)*,Joe Schriner (WI)*,Mike Smith (WI)*,Jill Stein (G),Josiah R. Stroh (WI)*,Douglas W. Thomson (WI)*,Donald J. Trump (R)
Butler,ROSS TWP 4,AHX,Southwest,Cincinnati,"1,000",803,80.30%,0,0,0,122,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,646
Butler,ROSS TWP 5,AHY,Southwest,Cincinnati,323,243,75.23%,0,0,0,41,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,189
Butler,ROSS TWP 6,AHZ,Southwest,Cincinnati,838,562,67.06%,0,0,0,104,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,436
Butler,ROSS TWP 7,AIA,Southwest,Cincinnati,679,556,81.89%,0,0,0,112,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,422
Butler,ST CLAIR TWP 1,AIB,Southwest,Cincinnati,"1,110",837,75.41%,0,0,0,146,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,656
Butler,ST CLAIR TWP 2,AIC,Southwest,Cincinnati,349,256,73.35%,0,0,0,56,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,181
Butler,ST CLAIR TWP 3,AID,Southwest,Cincinnati,"1,026",662,64.52%,0,0,0,139,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,493
Butler,ST CLAIR TWP 4,AIE,Southwest,Cincinnati,"1,276",699,54.78%,0,0,0,150,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,515
Butler,ST CLAIR TWP 5,AIF,Southwest,Cincinnati,547,338,61.79%,0,0,0,92,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,222
Butler,WEST CHESTER TWP 1,AIJ,Southwest,Cincinnati,"1,260",996,79.05%,0,0,0,376,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,573
Butler,WEST CHESTER TWP 2,AIK,Southwest,Cincinnati,975,783,80.31%,0,0,0,265,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,469
Butler,WEST CHESTER TWP 3,AIL,Southwest,Cincinnati,985,782,79.39%,0,0,0,304,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,419
Butler,WEST CHESTER TWP 4,AIM,Southwest,Cincinnati,"1,090",862,79.08%,0,0,0,337,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,455
Butler,WEST CHESTER TWP 5,AIN,Southwest,Cincinnati,798,641,80.33%,0,0,0,225,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,378
Butler,WEST CHESTER TWP 6,AIO,Southwest,Cincinnati,835,670,80.24%,0,0,0,228,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,384
Butler,WEST CHESTER TWP 7,AIP,Southwest,Cincinnati,"1,016",810,79.72%,0,0,0,302,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,447
Butler,WEST CHESTER TWP 8,AIQ,Southwest,Cincinnati,817,628,76.87%,0,0,0,230,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,2,0,0,352
Butler,WEST CHESTER TWP 10,AIS,Southwest,Cincinnati,975,782,80.21%,0,0,0,215,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,520
Butler,WEST CHESTER TWP 11,AIT,Southwest,Cincinnati,"1,455","1,007",69.21%,0,0,0,348,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,604
Butler,WEST CHESTER TWP 12,AIU,Southwest,Cincinnati,833,651,78.15%,0,0,0,264,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,360
Butler,WEST CHESTER TWP 13,AIV,Southwest,Cincinnati,991,713,71.95%,0,0,0,287,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,384
Butler,WEST CHESTER TWP 14,AIW,Southwest,Cincinnati,"1,105",892,80.72%,0,0,0,322,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,513
Butler,WEST CHESTER TWP 15,AIX,Southwest,Cincinnati,"1,026",774,75.44%,0,0,0,305,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,415
Butler,WEST CHESTER TWP 16,AIY,Southwest,Cincinnati,961,666,69.30%,0,0,0,281,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,344
Butler,WEST CHESTER TWP 17,AIZ,Southwest,Cincinnati,874,660,75.51%,0,0,0,234,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,376
Butler,WEST CHESTER TWP 18,AJA,Southwest,Cincinnati,723,591,81.74%,0,0,0,163,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,395
Butler,WEST CHESTER TWP 19,AJB,Southwest,Cincinnati,"1,061",865,81.53%,0,0,0,267,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,549
Butler,WEST CHESTER TWP 20,AJC,Southwest,Cincinnati,"1,221",975,79.85%,0,0,0,321,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,587
Butler,WEST CHESTER TWP 21,AJD,Southwest,Cincinnati,"1,141",857,75.11%,0,0,0,426,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,375
Butler,WEST CHESTER TWP 22,AJE,Southwest,Cincinnati,"1,055",644,61.04%,0,0,0,368,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,235
Butler,WEST CHESTER TWP 23,AJF,Southwest,Cincinnati,905,622,68.73%,0,0,0,256,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,324
Butler,WEST CHESTER TWP 24,AJG,Southwest,Cincinnati,955,729,76.34%,0,0,0,329,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,356
Butler,WEST CHESTER TWP 25,AJH,Southwest,Cincinnati,998,783,78.46%,0,0,0,311,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,417
Butler,WEST CHESTER TWP 26,AJI,Southwest,Cincinnati,"1,058",851,80.43%,0,0,0,311,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,466
Butler,WEST CHESTER TWP 27,AJJ,Southwest,Cincinnati,"1,093",560,51.24%,0,0,0,274,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,9,0,0,230
Butler,WEST CHESTER TWP 28,AJK,Southwest,Cincinnati,"1,030",704,68.35%,0,0,0,240,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,416
Butler,WEST CHESTER TWP 29,AJL,Southwest,Cincinnati,"1,002",781,77.94%,0,0,0,303,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,427
Butler,WEST CHESTER TWP 30,AJM,Southwest,Cincinnati,"1,181",916,77.56%,0,0,0,376,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,11,0,0,468
Butler,WEST CHESTER TWP 31,AJN,Southwest,Cincinnati,910,723,79.45%,0,0,0,188,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,472
Butler,WEST CHESTER TWP 32,AJO,Southwest,Cincinnati,"1,013",833,82.23%,0,0,0,229,6,0,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,536
Butler,WEST CHESTER TWP 33,AJP,Southwest,Cincinnati,832,690,82.93%,0,0,0,216,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,432
Butler,WEST CHESTER TWP 34,AJQ,Southwest,Cincinnati,908,692,76.21%,0,0,0,227,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,412
Butler,WEST CHESTER TWP 35,AJR,Southwest,Cincinnati,"1,178",987,83.79%,0,0,0,368,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,561
Butler,WEST CHESTER TWP 36,AJS,Southwest,Cincinnati,"1,045",839,80.29%,0,0,0,232,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,0,534
Butler,WEST CHESTER TWP 37,AJT,Southwest,Cincinnati,397,327,82.37%,0,0,0,97,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,209
Butler,WEST CHESTER TWP 38,AJU,Southwest,Cincinnati,652,454,69.63%,0,0,0,133,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,300
Butler,WEST CHESTER TWP 39,AJV,Southwest,Cincinnati,911,457,50.16%,0,0,0,358,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,83
Butler,WEST CHESTER TWP 40,AJW,Southwest,Cincinnati,"1,018",843,82.81%,0,0,0,305,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,474
Butler,WEST CHESTER TWP 41,AJX,Southwest,Cincinnati,993,820,82.58%,0,0,0,272,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,8,0,0,490
Butler,WEST CHESTER TWP 42,AJY,Southwest,Cincinnati,858,702,81.82%,0,0,0,221,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,435
Butler,WEST CHESTER TWP 43,AJZ,Southwest,Cincinnati,959,753,78.52%,0,0,0,246,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,455
Butler,WEST CHESTER TWP 44,AKA,Southwest,Cincinnati,974,785,80.60%,0,0,0,250,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,468
Butler,WAYNE TWP 1,AKC,Southwest,Cincinnati,423,335,79.20%,0,0,0,43,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,272
Butler,WAYNE TWP 2,AKD,Southwest,Cincinnati,821,639,77.83%,0,0,0,111,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,485
Butler,WAYNE TWP 3,AKE,Southwest,Cincinnati,481,382,79.42%,0,0,0,54,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,317
Butler,WAYNE TWP 4,AKF,Southwest,Cincinnati,814,657,80.71%,0,0,0,117,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,521
Butler,WAYNE TWP 5,AKG,Southwest,Cincinnati,637,453,71.11%,0,0,0,77,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,357
Butler,SHARON 1,AKI,Southwest,Cincinnati,824,516,62.62%,0,0,0,203,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,288
Butler,SHARON 2,AKJ,Southwest,Cincinnati,581,497,85.54%,0,0,0,152,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,307
Butler,MONROE 4,AKK,Southwest,Cincinnati,"1,695","1,313",77.46%,0,0,0,396,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,10,0,0,829
Butler,MONROE 5,AKL,Southwest,Cincinnati,741,587,79.22%,0,0,0,135,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,411
Butler,MONROE 1,AKM,Southwest,Cincinnati,"1,211",880,72.67%,0,0,0,258,2,0,0,0,0,35,0,0,0,0,0,0,0,0,0,8,0,0,566
Butler,MONROE 2,AKN,Southwest,Cincinnati,"1,217",950,78.06%,0,0,0,267,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,10,0,0,614
Butler,MONROE 3,AKO,Southwest,Cincinnati,919,727,79.11%,0,0,0,162,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,520
Butler,MONROE 6,AKP,Southwest,Cincinnati,526,405,77.00%,0,0,0,123,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,255
Butler,MONROE 7,AKQ,Southwest,Cincinnati,"1,097",859,78.30%,0,0,0,220,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,584
Butler,HAM8WD6,AKT,Southwest,Cincinnati,789,551,69.84%,0,0,0,162,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,367
Butler,MIDD1WD2,AKU,Southwest,Cincinnati,964,389,40.35%,0,0,0,168,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,201
Butler,FAIRFIELD TWP 14,AKW,Southwest,Cincinnati,66,57,86.36%,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44
Butler,LIBERTY TWP 14,AKX,Southwest,Cincinnati,974,781,80.18%,0,0,0,231,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,492
Butler,LIBERTY TWP 15,AKY,Southwest,Cincinnati,953,758,79.54%,0,0,0,230,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,468
Butler,LIBERTY TWP 16,AKZ,Southwest,Cincinnati,849,706,83.16%,0,0,0,215,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,440
Butler,LIBERTY TWP 17,ALA,Southwest,Cincinnati,944,782,82.84%,0,0,0,199,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,516
Butler,LIBERTY TWP 18,ALB,Southwest,Cincinnati,"1,058",868,82.04%,0,0,0,261,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,567
Butler,LIBERTY TWP 19,ALC,Southwest,Cincinnati,"1,143",926,81.01%,0,0,0,325,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,543
Butler,FAIR1WD1,ALD,Southwest,Cincinnati,440,320,72.73%,0,0,0,99,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,207
Butler,FAIR9WD3,ALE,Southwest,Cincinnati,862,588,68.21%,0,0,0,279,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,263
Butler,FAIR1WD4,ALF,Southwest,Cincinnati,621,467,75.20%,0,0,0,155,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,283
Butler,FAIRFIELD TWP 15,ALG,Southwest,Cincinnati,"1,066",851,79.83%,0,0,0,213,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,593
Butler,FAIRFIELD TWP 16,ALH,Southwest,Cincinnati,786,619,78.75%,0,0,0,213,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,380
Butler,FAIRFIELD TWP 17,ALI,Southwest,Cincinnati,650,551,84.77%,0,0,0,163,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,370
Butler,LIBERTY TWP 20,ALJ,Southwest,Cincinnati,"1,188",973,81.90%,0,0,0,299,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,7,0,0,590
Butler,WEST CHESTER TWP 9,ALK,Southwest,Cincinnati,688,562,81.69%,0,0,0,191,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,323
Butler,HANOVER TWP 8,ALM,Southwest,Cincinnati,547,455,83.18%,0,0,0,109,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,327
Butler,HANOVER TWP 9,ALN,Southwest,Cincinnati,363,287,79.06%,0,0,0,75,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,192
Butler,HANOVER TWP 10,ALO,Southwest,Cincinnati,478,369,77.20%,0,0,0,48,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,304
Butler,FAIRFIELD TWP 18,ALP,Southwest,Cincinnati,"1,256",960,76.43%,0,0,0,342,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,557
Butler,LIBERTY TWP 21,ALS,Southwest,Cincinnati,943,647,68.61%,0,0,0,291,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,312
Butler,LIBERTY TWP 22,ALT,Southwest,Cincinnati,"1,176",965,82.06%,0,0,0,290,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0,0,597
Butler,LIBERTY TWP 23,ALU,Southwest,Cincinnati,888,675,76.01%,0,0,0,191,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,445
Butler,HAM24WD1,ALV,Southwest,Cincinnati,519,403,77.65%,0,0,0,108,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,277
Butler,MONROE 8,ALW,Southwest,Cincinnati,946,719,76.00%,0,0,0,204,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,479
Butler,MONROE 9,ALX,Southwest,Cincinnati,904,719,79.54%,0,0,0,198,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,468
Butler,TRENTON 8,ALY,Southwest,Cincinnati,"1,353",889,65.71%,0,0,0,208,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,0,0,626
Butler,LIBERTY TWP 24,AMA,Southwest,Cincinnati,"1,386","1,030",74.31%,0,0,0,307,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,661
Butler,LIBERTY TWP 25,AMB,Southwest,Cincinnati,575,473,82.26%,0,0,0,120,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,310
Butler,FAIRFIELD TWP 19,AME,Southwest,Cincinnati,833,664,79.71%,0,0,0,190,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,442
Butler,HAM25WD1,AMF,Southwest,Cincinnati,"1,369",858,62.67%,0,0,0,254,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,10,0,0,538
Carroll,AUGUSTA,AAA,Northeast,Cleveland,919,702,76.39%,0,0,0,149,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,509
Carroll,MOHAWK,AAC,Northeast,Cleveland,"1,035",872,84.25%,0,0,0,239,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,583
Carroll,BROWN A,AAE,Northeast,Cleveland,686,464,67.64%,0,0,0,114,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,323
Carroll,BROWN B,AAF,Northeast,Cleveland,635,470,74.02%,0,0,0,106,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,332
Carroll,BROWN C,AAG,Northeast,Cleveland,670,489,72.99%,0,0,0,116,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,340
Carroll,MALVERN,AAJ,Northeast,Cleveland,768,485,63.15%,0,0,0,171,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,279
Carroll,MINERVA,AAL,Northeast,Cleveland,"1,094",705,64.44%,0,0,0,226,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,8,0,0,415
Carroll,CENTER,AAO,Northeast,Cleveland,832,629,75.60%,0,0,0,134,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,450
Carroll,CARROLLTON A,AAQ,Northeast,Cleveland,897,650,72.46%,0,0,0,194,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,415
Carroll,CARROLLTON B,AAR,Northeast,Cleveland,"1,115",752,67.44%,0,0,0,175,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,519
Carroll,EAST,AAV,Northeast,Cleveland,503,395,78.53%,0,0,0,59,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,313
Carroll,FOX,AAW,Northeast,Cleveland,606,459,75.74%,0,0,0,87,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,341
Carroll,HARRISON A,AAX,Northeast,Cleveland,966,788,81.57%,0,0,0,168,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,582
Carroll,HARRISON B,AAY,Northeast,Cleveland,728,542,74.45%,0,0,0,111,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,383
Carroll,LEE,AAZ,Northeast,Cleveland,646,487,75.39%,0,0,0,86,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,365
Carroll,LOUDON,ABB,Northeast,Cleveland,607,467,76.94%,0,0,0,84,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,342
Carroll,LEAVITTSVILLE,ABD,Northeast,Cleveland,543,425,78.27%,0,0,0,82,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,313
Carroll,MONROE,ABE,Northeast,Cleveland,844,639,75.71%,0,0,0,185,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,406
Carroll,ORANGE,ABG,Northeast,Cleveland,849,603,71.02%,0,0,0,171,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,387
Carroll,PERRY,ABH,Northeast,Cleveland,653,492,75.34%,0,0,0,106,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,354
Carroll,ROSE,ABJ,Northeast,Cleveland,"1,028",789,76.75%,0,0,0,169,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,550
Carroll,UNION,ABK,Northeast,Cleveland,675,544,80.59%,0,0,0,118,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,384
Carroll,WASHINGTON,ABL,Northeast,Cleveland,703,520,73.97%,0,0,0,104,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,369
Champaign,PRECINCT URBANA 1-A,AAA,West,Dayton,753,395,52.46%,0,0,0,124,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,234
Champaign,PRECINCT URBANA 1-B,AAB,West,Dayton,805,498,61.86%,0,0,0,185,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,274
Champaign,PRECINCT URBANA 2-A,AAE,West,Dayton,"1,185",735,62.03%,0,0,0,282,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,385
Champaign,PRECINCT URBANA 2-B,AAH,West,Dayton,974,796,81.72%,0,0,0,235,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,490
Champaign,PRECINCT URBANA 3-A,AAK,West,Dayton,"1,022",703,68.79%,0,0,0,241,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,400
Champaign,PRECINCT URBANA 3-B,AAN,West,Dayton,986,668,67.75%,0,0,0,239,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,370
Champaign,PRECINCT URBANA 4-A,AAP,West,Dayton,784,503,64.16%,0,0,0,147,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,308
Champaign,PRECINCT URBANA 4-B,AAR,West,Dayton,922,492,53.36%,0,0,0,160,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,286
Champaign,PRECINCT ADAMS,AAT,West,Dayton,688,524,76.16%,0,0,0,69,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,409
Champaign,PRECINCT GOSHEN,AAW,West,Dayton,"1,270",929,73.15%,0,0,0,200,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,668
Champaign,PRECINCT MECHANICSBURG,AAY,West,Dayton,912,644,70.61%,0,0,0,204,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,395
Champaign,PRECINCT HARRISON,ABA,West,Dayton,601,430,71.55%,0,0,0,71,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,335
Champaign,PRECINCT JACKSON WEST,ABB,West,Dayton,805,617,76.65%,0,0,0,128,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,464
Champaign,PRECINCT JACKSON EAST,ABD,West,Dayton,809,633,78.24%,0,0,0,95,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,503
Champaign,PRECINCT JOHNSON,ABF,West,Dayton,"1,107",830,74.98%,0,0,0,161,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,607
Champaign,PRECINCT ST PARIS,ABH,West,Dayton,"1,204",826,68.60%,0,0,0,212,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,5,0,0,548
Champaign,PRECINCT MAD RIVER B,ABK,West,Dayton,"1,199",884,73.73%,0,0,0,203,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,10,0,0,623
Champaign,PRECINCT RUSH,ABM,West,Dayton,716,487,68.02%,0,0,0,96,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,353
Champaign,PRECINCT NORTH LEWISBURG,ABO,West,Dayton,892,636,71.30%,0,0,0,153,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,439
Champaign,PRECINCT SALEM NORTH,ABQ,West,Dayton,828,652,78.74%,0,0,0,112,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,493
Champaign,PRECINCT SALEM SOUTH,ABR,West,Dayton,774,603,77.91%,0,0,0,136,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,427
Champaign,PRECINCT UNION NORTH,ABS,West,Dayton,779,624,80.10%,0,0,0,140,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,446
Champaign,PRECINCT UNION SOUTH,ABT,West,Dayton,636,507,79.72%,0,0,0,116,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,365
Champaign,PRECINCT URBANA NORTH,ABU,West,Dayton,886,682,76.98%,0,0,0,160,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,478
Champaign,PRECINCT URBANA SOUTH,ABV,West,Dayton,"1,239",848,68.44%,0,0,0,246,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,547
Champaign,PRECINCT WAYNE,ABW,West,Dayton,"1,151",927,80.54%,0,0,0,174,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,696
Champaign,PRECINCT CONCORD,ABY,West,Dayton,975,776,79.59%,0,0,0,163,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,573
Champaign,PRECINCT MAD RIVER A,ACA,West,Dayton,794,699,88.04%,0,0,0,142,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,515
Clark,PRECINCT CARL 1,AAA,West,Dayton,"1,184",748,63.18%,0,0,0,246,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,442
Clark,PRECINCT CARL 2,AAB,West,Dayton,"1,002",755,75.35%,0,0,0,247,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,462
Clark,PRECINCT CARL 3,AAE,West,Dayton,"1,140",739,64.82%,0,0,0,195,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,500
Clark,PRECINCT CITY 18,AAG,West,Dayton,"1,200",551,45.92%,0,0,0,287,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,214
Clark,PRECINCT CITY 19,AAH,West,Dayton,685,342,49.93%,0,0,0,165,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,155
Clark,PRECINCT CITY 20,AAI,West,Dayton,724,412,56.91%,0,0,0,214,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,174
Clark,PRECINCT CITY 21,AAJ,West,Dayton,670,457,68.21%,0,0,0,183,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,248
Clark,PRECINCT CITY 22,AAK,West,Dayton,738,487,65.99%,0,0,0,179,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,274
